genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
WK_TG_FG_T1_merged_0AE_metawrap_bin_reassembly_original_bins_bin.5.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_FG_T2_merged_0AE_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_FL_T1_merged_0AE_metawrap_bin_reassembly_reassembled_bins_bin.8.strict.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_FL_T1_merged_0AN_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_FL_T2_merged_0AE_metawrap_bin_reassembly_original_bins_bin.6.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID056_merged_T1_metawrap_bin_reassembly_reassembled_bins_bin.7.permissive.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID056_merged_T2_metawrap_bin_reassembly_original_bins_bin.16.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID056_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID058_merged_T1_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID060_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.11.strict.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID060_merged_T3_metawrap_bin_reassembly_original_bins_bin.13.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID062_merged_T1_metawrap_bin_reassembly_reassembled_bins_bin.11.strict.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID062_merged_T2_metawrap_bin_reassembly_original_bins_bin.14.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID062_merged_T3_metawrap_bin_reassembly_original_bins_bin.8.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID082_merged_T1_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID082_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID082_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID082_merged_T4_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID082_merged_T5_metawrap_bin_reassembly_original_bins_bin.2.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID083_merged_T1_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID084_merged_T1_metawrap_bin_reassembly_reassembled_bins_bin.4.permissive.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID085_merged_T1_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID085_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.7.strict.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID086_merged_T1_metawrap_bin_reassembly_original_bins_bin.17.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID087_merged_T1_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID087_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.5.permissive.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID088_merged_T1_metawrap_bin_reassembly_reassembled_bins_bin.5.permissive.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID088_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID096_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.4.permissive.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID107_merged_T2_metawrap_bin_reassembly_original_bins_bin.6.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID107_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID110_merged_T1_metawrap_bin_reassembly_reassembled_bins_bin.6.permissive.fa,46_1,0.010000000000000009,average,ANImf,46
WK_TG_ID113_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,46_1,0.010000000000000009,average,ANImf,46
WK062_metawrap_bin_reassembly_reassembled_bins_bin.10.strict.fa,46_2,0.010000000000000009,average,ANImf,46
TG_ID056_WL_T3_S71_metawrap_bin_reassembly_original_bins_bin.4.fa,46_3,0.010000000000000009,average,ANImf,46
WK_TG_ID056_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,46_3,0.010000000000000009,average,ANImf,46
TG_ID056_WG_T6_S12_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,46_4,0.010000000000000009,average,ANImf,46
TG_ID060_WG_T3_S97_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,46_4,0.010000000000000009,average,ANImf,46
TG_ID103_WL_T3_S70_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,46_4,0.010000000000000009,average,ANImf,46
WK002_metawrap_bin_reassembly_original_bins_bin.3.fa,46_4,0.010000000000000009,average,ANImf,46
WK030_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,46_4,0.010000000000000009,average,ANImf,46
WK063_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,46_4,0.010000000000000009,average,ANImf,46
WK_TG_ID056_merged_T6_metawrap_bin_reassembly_reassembled_bins_bin.5.permissive.fa,46_4,0.010000000000000009,average,ANImf,46
WK_TG_ID060_merged_T3_metawrap_bin_reassembly_original_bins_bin.5.fa,46_4,0.010000000000000009,average,ANImf,46
WK_TG_ID103_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,46_4,0.010000000000000009,average,ANImf,46
WK043_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,46_5,0.010000000000000009,average,ANImf,46
WK051_metawrap_bin_reassembly_original_bins_bin.7.fa,46_5,0.010000000000000009,average,ANImf,46
TG_ID061_WL_T5_S145_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,46_6,0.010000000000000009,average,ANImf,46
TG_ID061_WL_T6_S169_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,46_6,0.010000000000000009,average,ANImf,46
TG_ID085_WL_T3_S111_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,46_6,0.010000000000000009,average,ANImf,46
TG_ID085_WL_T5_S77_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,46_6,0.010000000000000009,average,ANImf,46
TG_ID087_WL_T4_S46_metawrap_bin_reassembly_original_bins_bin.2.fa,46_6,0.010000000000000009,average,ANImf,46
TG_ID092_WL_T2_S172_metawrap_bin_reassembly_original_bins_bin.4.fa,46_6,0.010000000000000009,average,ANImf,46
TG_ID092_WL_T3_S70_metawrap_bin_reassembly_original_bins_bin.4.fa,46_6,0.010000000000000009,average,ANImf,46
TG_ID097_WL_T4_S32_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,46_6,0.010000000000000009,average,ANImf,46
TG_ID097_WL_T5_S9_metawrap_bin_reassembly_reassembled_bins_bin.7.strict.fa,46_6,0.010000000000000009,average,ANImf,46
WK015_metawrap_bin_reassembly_reassembled_bins_bin.7.strict.fa,46_6,0.010000000000000009,average,ANImf,46
WK022_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,46_6,0.010000000000000009,average,ANImf,46
WK049_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,46_6,0.010000000000000009,average,ANImf,46
WK_TG_ID061_merged_T5_metawrap_bin_reassembly_original_bins_bin.4.fa,46_6,0.010000000000000009,average,ANImf,46
WK_TG_ID061_merged_T6_metawrap_bin_reassembly_original_bins_bin.5.fa,46_6,0.010000000000000009,average,ANImf,46
WK_TG_ID085_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.7.strict.fa,46_6,0.010000000000000009,average,ANImf,46
WK_TG_ID085_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,46_6,0.010000000000000009,average,ANImf,46
WK_TG_ID087_merged_T4_metawrap_bin_reassembly_original_bins_bin.1.fa,46_6,0.010000000000000009,average,ANImf,46
WK_TG_ID087_merged_T5_metawrap_bin_reassembly_original_bins_bin.4.fa,46_6,0.010000000000000009,average,ANImf,46
WK_TG_ID092_merged_T2_metawrap_bin_reassembly_original_bins_bin.5.fa,46_6,0.010000000000000009,average,ANImf,46
WK_TG_ID092_merged_T3_metawrap_bin_reassembly_original_bins_bin.6.fa,46_6,0.010000000000000009,average,ANImf,46
WK_TG_ID097_merged_T4_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,46_6,0.010000000000000009,average,ANImf,46
WK_TG_ID097_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.7.strict.fa,46_6,0.010000000000000009,average,ANImf,46
WK048_metawrap_bin_reassembly_reassembled_bins_bin.12.permissive.fa,46_7,0.010000000000000009,average,ANImf,46
WK004_metawrap_bin_reassembly_reassembled_bins_bin.10.permissive.fa,46_8,0.010000000000000009,average,ANImf,46
WK013_metawrap_bin_reassembly_original_bins_bin.9.fa,46_8,0.010000000000000009,average,ANImf,46
WK047_metawrap_bin_reassembly_reassembled_bins_bin.5.permissive.fa,46_8,0.010000000000000009,average,ANImf,46
WK055_metawrap_bin_reassembly_original_bins_bin.5.fa,46_8,0.010000000000000009,average,ANImf,46
WK057_metawrap_bin_reassembly_reassembled_bins_bin.5.permissive.fa,46_8,0.010000000000000009,average,ANImf,46
WK001T_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,46_9,0.010000000000000009,average,ANImf,46
WK035_metawrap_bin_reassembly_original_bins_bin.2.fa,46_9,0.010000000000000009,average,ANImf,46
WK036_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,46_9,0.010000000000000009,average,ANImf,46
WK059_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,46_9,0.010000000000000009,average,ANImf,46
WK069_metawrap_bin_reassembly_original_bins_bin.3.fa,46_9,0.010000000000000009,average,ANImf,46
WK009_metawrap_bin_reassembly_reassembled_bins_bin.5.permissive.fa,46_10,0.010000000000000009,average,ANImf,46
WK068_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,46_10,0.010000000000000009,average,ANImf,46
WK033_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,46_11,0.010000000000000009,average,ANImf,46
WK058_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,46_12,0.010000000000000009,average,ANImf,46
WK032_metawrap_bin_reassembly_reassembled_bins_bin.10.permissive.fa,46_13,0.010000000000000009,average,ANImf,46
WK046_metawrap_bin_reassembly_reassembled_bins_bin.4.permissive.fa,46_14,0.010000000000000009,average,ANImf,46
WK060_metawrap_bin_reassembly_reassembled_bins_bin.7.strict.fa,46_15,0.010000000000000009,average,ANImf,46
WK026_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,46_16,0.010000000000000009,average,ANImf,46
WK014_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,46_17,0.010000000000000009,average,ANImf,46
WK053_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,46_18,0.010000000000000009,average,ANImf,46
WK038_metawrap_bin_reassembly_original_bins_bin.2.fa,47_0,0.010000000000000009,average,ANImf,47
WK065_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,48_1,0.010000000000000009,average,ANImf,48
WK066_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,48_1,0.010000000000000009,average,ANImf,48
WK005_metawrap_bin_reassembly_reassembled_bins_bin.6.permissive.fa,48_2,0.010000000000000009,average,ANImf,48
WK008_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,48_2,0.010000000000000009,average,ANImf,48
WK029_metawrap_bin_reassembly_original_bins_bin.2.fa,48_3,0.010000000000000009,average,ANImf,48
WK043_metawrap_bin_reassembly_reassembled_bins_bin.10.permissive.fa,48_3,0.010000000000000009,average,ANImf,48
WK006_metawrap_bin_reassembly_original_bins_bin.4.fa,48_4,0.010000000000000009,average,ANImf,48
WK007_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,48_5,0.010000000000000009,average,ANImf,48
WK020_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,48_6,0.010000000000000009,average,ANImf,48
WK008_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,49_1,0.010000000000000009,average,ANImf,49
WK028_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,49_2,0.010000000000000009,average,ANImf,49
WK011_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,49_3,0.010000000000000009,average,ANImf,49
TG_ID056_WG_T6_S12_metawrap_bin_reassembly_original_bins_bin.3.fa,49_4,0.010000000000000009,average,ANImf,49
TG_ID056_WL_T3_S71_metawrap_bin_reassembly_original_bins_bin.3.fa,49_4,0.010000000000000009,average,ANImf,49
TG_ID056_WL_T4_S34_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,49_4,0.010000000000000009,average,ANImf,49
TG_ID061_WL_T2_S309_metawrap_bin_reassembly_reassembled_bins_bin.6.permissive.fa,49_4,0.010000000000000009,average,ANImf,49
TG_ID061_WL_T3_S116_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,49_4,0.010000000000000009,average,ANImf,49
WK024_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,49_4,0.010000000000000009,average,ANImf,49
WK_TG_ID056_merged_T3_metawrap_bin_reassembly_original_bins_bin.9.fa,49_4,0.010000000000000009,average,ANImf,49
WK_TG_ID056_merged_T4_metawrap_bin_reassembly_original_bins_bin.6.fa,49_4,0.010000000000000009,average,ANImf,49
WK_TG_ID056_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,49_4,0.010000000000000009,average,ANImf,49
WK_TG_ID056_merged_T6_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,49_4,0.010000000000000009,average,ANImf,49
WK_TG_ID061_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.4.permissive.fa,49_4,0.010000000000000009,average,ANImf,49
WK_TG_ID061_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.7.strict.fa,49_4,0.010000000000000009,average,ANImf,49
TG_ID086_WL_T2_S310_metawrap_bin_reassembly_original_bins_bin.8.fa,49_5,0.010000000000000009,average,ANImf,49
WK_TG_ID086_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.9.permissive.fa,49_5,0.010000000000000009,average,ANImf,49
WK012_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,49_6,0.010000000000000009,average,ANImf,49
TG_FG_T2_WL_0AE_S374_metawrap_bin_reassembly_original_bins_bin.2.fa,49_7,0.010000000000000009,average,ANImf,49
TG_FL_T2_WL_0AE_S291_metawrap_bin_reassembly_reassembled_bins_bin.7.strict.fa,49_7,0.010000000000000009,average,ANImf,49
TG_ID086_WG_T4_S43_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,49_7,0.010000000000000009,average,ANImf,49
TG_ID086_WG_T5_S89_metawrap_bin_reassembly_reassembled_bins_bin.17.strict.fa,49_7,0.010000000000000009,average,ANImf,49
TG_ID086_WL_T1_S353_metawrap_bin_reassembly_reassembled_bins_bin.7.permissive.fa,49_7,0.010000000000000009,average,ANImf,49
TG_ID086_WL_T3_S147_metawrap_bin_reassembly_reassembled_bins_bin.5.permissive.fa,49_7,0.010000000000000009,average,ANImf,49
TG_ID103_WL_T2_S85_metawrap_bin_reassembly_original_bins_bin.1.fa,49_7,0.010000000000000009,average,ANImf,49
TG_ID107_WL_T1_S86_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,49_7,0.010000000000000009,average,ANImf,49
TG_ID113_WL_T3_S73_metawrap_bin_reassembly_original_bins_bin.6.fa,49_7,0.010000000000000009,average,ANImf,49
WK_TG_FG_T2_merged_0AE_metawrap_bin_reassembly_original_bins_bin.4.fa,49_7,0.010000000000000009,average,ANImf,49
WK_TG_FL_T2_merged_0AE_metawrap_bin_reassembly_reassembled_bins_bin.7.strict.fa,49_7,0.010000000000000009,average,ANImf,49
WK_TG_ID056_merged_T2_metawrap_bin_reassembly_original_bins_bin.5.fa,49_7,0.010000000000000009,average,ANImf,49
WK_TG_ID086_merged_T1_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,49_7,0.010000000000000009,average,ANImf,49
WK_TG_ID086_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.20.permissive.fa,49_7,0.010000000000000009,average,ANImf,49
WK_TG_ID086_merged_T4_metawrap_bin_reassembly_reassembled_bins_bin.10.permissive.fa,49_7,0.010000000000000009,average,ANImf,49
WK_TG_ID086_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,49_7,0.010000000000000009,average,ANImf,49
WK_TG_ID088_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.7.strict.fa,49_7,0.010000000000000009,average,ANImf,49
WK_TG_ID103_merged_T2_metawrap_bin_reassembly_original_bins_bin.5.fa,49_7,0.010000000000000009,average,ANImf,49
WK_TG_ID107_merged_T1_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,49_7,0.010000000000000009,average,ANImf,49
WK_TG_ID113_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.8.strict.fa,49_7,0.010000000000000009,average,ANImf,49
TG_FG_T1_WL_0AE_S326_metawrap_bin_reassembly_reassembled_bins_bin.11.permissive.fa,49_8,0.010000000000000009,average,ANImf,49
WK_TG_FG_T1_merged_0AE_metawrap_bin_reassembly_reassembled_bins_bin.11.permissive.fa,49_8,0.010000000000000009,average,ANImf,49
TG_FL_T1_WL_0AE_S338_metawrap_bin_reassembly_original_bins_bin.9.fa,49_9,0.010000000000000009,average,ANImf,49
WK_TG_FL_T1_merged_0AE_metawrap_bin_reassembly_original_bins_bin.10.fa,49_9,0.010000000000000009,average,ANImf,49
TG_ID107_WL_T2_S87_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,49_10,0.010000000000000009,average,ANImf,49
TG_ID107_WL_T3_S88_metawrap_bin_reassembly_original_bins_bin.2.fa,49_10,0.010000000000000009,average,ANImf,49
TG_ID107_WL_T4_S110_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,49_10,0.010000000000000009,average,ANImf,49
WK_TG_ID107_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,49_10,0.010000000000000009,average,ANImf,49
WK_TG_ID107_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.8.strict.fa,49_10,0.010000000000000009,average,ANImf,49
WK_TG_ID107_merged_T4_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,49_10,0.010000000000000009,average,ANImf,49
TG_AP_T1_WL_0AE_S350_metawrap_bin_reassembly_original_bins_bin.12.fa,49_11,0.010000000000000009,average,ANImf,49
WK_TG_AP_T1_merged_0AE_metawrap_bin_reassembly_original_bins_bin.12.fa,49_11,0.010000000000000009,average,ANImf,49
TG_BR_T1_WL_0AE_S362_metawrap_bin_reassembly_original_bins_bin.6.fa,49_12,0.010000000000000009,average,ANImf,49
WK_TG_BR_T1_merged_0AE_metawrap_bin_reassembly_original_bins_bin.5.fa,49_12,0.010000000000000009,average,ANImf,49
WK023_metawrap_bin_reassembly_original_bins_bin.2.fa,49_13,0.010000000000000009,average,ANImf,49
WK038_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,49_13,0.010000000000000009,average,ANImf,49
WK039_metawrap_bin_reassembly_original_bins_bin.1.fa,49_14,0.010000000000000009,average,ANImf,49
WK067_metawrap_bin_reassembly_original_bins_bin.3.fa,49_14,0.010000000000000009,average,ANImf,49
WK069_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,49_14,0.010000000000000009,average,ANImf,49
WK001T_metawrap_bin_reassembly_reassembled_bins_bin.9.strict.fa,49_15,0.010000000000000009,average,ANImf,49
WK059_metawrap_bin_reassembly_original_bins_bin.1.fa,49_16,0.010000000000000009,average,ANImf,49
WK036_metawrap_bin_reassembly_reassembled_bins_bin.9.permissive.fa,50_1,0.010000000000000009,average,ANImf,50
WK040_metawrap_bin_reassembly_original_bins_bin.1.fa,50_1,0.010000000000000009,average,ANImf,50
TG_ID113_WL_T3_S73_metawrap_bin_reassembly_reassembled_bins_bin.10.permissive.fa,51_1,0.010000000000000009,average,ANImf,51
WK_TG_ID113_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.11.permissive.fa,51_1,0.010000000000000009,average,ANImf,51
WK031_metawrap_bin_reassembly_original_bins_bin.1.fa,52_0,0.010000000000000009,average,ANImf,52
WK045_metawrap_bin_reassembly_reassembled_bins_bin.9.permissive.fa,53_0,0.010000000000000009,average,ANImf,53
TG_ID056_WL_T5_S95_metawrap_bin_reassembly_original_bins_bin.5.fa,54_1,0.010000000000000009,average,ANImf,54
WK_TG_ID056_merged_T5_metawrap_bin_reassembly_original_bins_bin.9.fa,54_1,0.010000000000000009,average,ANImf,54
WK044_metawrap_bin_reassembly_reassembled_bins_bin.10.permissive.fa,55_1,0.010000000000000009,average,ANImf,55
WK045_metawrap_bin_reassembly_reassembled_bins_bin.8.strict.fa,55_1,0.010000000000000009,average,ANImf,55
TG_ID113_WL_T6_S118_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,55_2,0.010000000000000009,average,ANImf,55
WK_TG_ID113_merged_T6_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,55_2,0.010000000000000009,average,ANImf,55
WK064_metawrap_bin_reassembly_reassembled_bins_bin.4.permissive.fa,55_3,0.010000000000000009,average,ANImf,55
WK023_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,55_4,0.010000000000000009,average,ANImf,55
WK037_metawrap_bin_reassembly_reassembled_bins_bin.4.permissive.fa,55_5,0.010000000000000009,average,ANImf,55
WK002_metawrap_bin_reassembly_original_bins_bin.4.fa,56_0,0.010000000000000009,average,ANImf,56
TG_ID086_WG_T4_S43_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,57_1,0.010000000000000009,average,ANImf,57
TG_ID086_WL_T5_S6_metawrap_bin_reassembly_reassembled_bins_bin.19.strict.fa,57_1,0.010000000000000009,average,ANImf,57
WK_TG_ID086_merged_T3_metawrap_bin_reassembly_original_bins_bin.25.fa,57_1,0.010000000000000009,average,ANImf,57
WK_TG_ID086_merged_T4_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,57_1,0.010000000000000009,average,ANImf,57
WK_TG_ID086_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,57_1,0.010000000000000009,average,ANImf,57
MK_TG_ID012_merged_T1_metawrap_bin_reassembly_original_bins_bin.8.fa,58_1,0.010000000000000009,average,ANImf,58
